Smiles,pChEMBL_Value
CC(C)n1c(COCCN2CCN(c3ccc(OCCCN4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3)CC2)nc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,5.6777807052660805
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOc2ccc(N3CCN(CCOCc4nc5cnc(Nc6ccnc(-c7cnn(S(=O)(=O)C8CC8)c7)n6)cc5n4C(C)C)CC3)cc2)C(C)(C)C)cc1,4.886056647693163
O=C1CCC(N2C(=O)c3ccc(N4CCN(C5CCN(CCCOCCCCNc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,6.431798275933005
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCNCC2CN(c3nn(C(C)C)c4cc(Nc5ccnc(-c6cnn(S(=O)(=O)C7CC7)c6)n5)ncc34)C2)C(C)(C)C)cc1,6.920818753952375
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCN(CCOCCOCCOCCOCC#Cc3cccc4c3C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)CC2)C(C)(C)C)cc1,8.142667503568731
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCN2CCN(CCOCC#Cc3cccc4c3C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)CC2)C(C)(C)C)cc1,6.853871964321762
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCN2CCN(CCOCCOCCOCC#Cc3cccc4c3C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)CC2)C(C)(C)C)cc1,7.013228265733755
CC(C)n1nc(N2CCN(CC3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,7.022276394711152
CC(C)n1nc(N2CC(CN3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,8.853871964321762
CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,8.3767507096021
COc1ccc(Sc2sc3nc(N)nc(N)c3c2C)cc1OC,4.821886747685368
COc1ccccc1Sc1sc2nc(N)nc(N)c2c1C,4.982549270489464
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CC2(CCN(C)CC2)OC1=O,7.782516055786093
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,10.698970004336019
COc1cc2ncnc(Nc3cccc(Cl)c3OC)c2cc1N1CC2(CCN(C)CC2)OC1=O,7.2564902352715706
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,10.154901959985743
CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,10.769551078621726
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,10.795880017344075
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1C[C@H](CN(C)C)OC1=O,10.301029995663981
COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,10.42021640338319
CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,10.657577319177793
CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,10.67778070526608
CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,9.943095148663527
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1-c1cccc(Cl)c1Cl,8.096910013008056
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C)NN3)c3cccnc3C)cc12)c1ccccc1,8.698970004336019
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12)c1ccccc1,8.096910013008056
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC4(O)COC4)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cc(Cl)sc3Cl)NN2)CC1,8.045757490560675
N#Cc1cnc2c(Cl)cc(NC(c3ccncc3)c3ccccn3)cc2c1Nc1ccc(F)c(Cl)c1,6.42021640338319
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccnc2)NN1,8.154901959985743
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12,9.0
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc4ncsc4c3)cc2c1Nc1ccc(F)c(Cl)c1,7.6777807052660805
N#Cc1cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1N[C@H](CCF)c1ccccc1,8.397940008672037
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN3)NN1,7.568636235841012
CCN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1,7.958607314841775
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CN(C3COC3)C4)NN2)CC1,8.154901959985743
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CN(C(=O)CO)C4)NN2)CC1,8.698970004336019
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(F)(F)CO)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CC(C)Oc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)cn1,7.275724130399211
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3CCOCC3)NN2)CC1,7.552841968657781
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,8.698970004336019
CCN1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cscn3)NN2)CC1,8.698970004336019
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cncc(C(=O)N3CCCC3)c2)NN1,7.853871964321762
CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.698970004336019
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CCN4)cc12,8.397940008672037
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CCN4)cc12,7.920818753952375
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3SCN4)cc12,8.698970004336019
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CN(C3COC3)C4)cc12,8.221848749616356
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12,8.698970004336019
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CNN3C)NN1,7.920818753952375
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccc3c2CCN3)NN1,7.769551078621726
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CCN4)cc2c1Nc1cnc(F)c(F)c1,7.468521082957745
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1cnc(F)c(F)c1,8.301029995663981
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccc4c3SCN4)cc2c1Nc1cnc(F)c(F)c1,8.154901959985743
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3SCN4)cc2c1Nc1cnc(F)c(F)c1,7.958607314841775
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CCN(C2COC2)C3)NN1,8.096910013008056
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CCN(C3COC3)C4)NN2)CC1,8.045757490560675
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)C)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,8.522878745280337
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1ccc(Cl)c(Cl)c1F,7.795880017344075
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)N(C)C3)NN1,7.6020599913279625
CN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c2C1=O,7.958607314841775
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2C(=O)NC3)NN1,8.221848749616356
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3C(=O)NC4)NN2)CC1,8.096910013008056
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3[nH]cnc23)NN1,6.8696662315049934
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3NCS4)NN2)CC1,7.481486060122112
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CN(C2COC2)C3)NN1,8.045757490560675
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CN(C(=O)CO)C3)NN1,8.698970004336019
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CN(C(=O)CO)C4)cc2c1Nc1ccc(F)c(Cl)c1,8.522878745280337
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CN(C3COC3)C4)cc2c1Nc1ccc(F)c(Cl)c1,7.6020599913279625
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccc3c2CNC3)NN1,8.698970004336019
CCN1CCc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C(C)C)NN3)cc2C1,6.928117992693874
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2ccc3c(c2)CNCC3)NN1,7.154901959985743
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4c(c3)NCC4)NN2)CC1,7.259637310505756
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3SCN4)NN2)CC1,8.397940008672037
CCN1Cc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CNNN3)cc2C1,7.0915149811213505
CCN1Cc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CNNN3)c2C1,7.958607314841775
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc4c(c3)CNC4)cc2c1Nc1ccc(F)c(Cl)c1,7.236572006437063
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1ccc(F)c(Cl)c1,8.221848749616356
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4c(c3)CNC4)NN2)CC1,7.221848749616356
CCN1Cc2ccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4CCN(C(C)(C)C)CC4)NN3)cc2C1,7.142667503568731
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CNC4)NN2)CC1,8.698970004336019
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccc4c3CCN4)NN2)CC1,7.920818753952375
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2ccc3ncsc3c2)NN1,7.958607314841775
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4scnc4c3)NN2)CC1,8.0
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4ncsc4c3)NN2)CC1,8.301029995663981
CC(C)(C)N1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4sccc4c3)NN2)CC1,7.376750709602099
CCN1CCC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3ccc4cccnc4c3)NN2)CC1,8.221848749616356
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,8.522878745280337
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C#N)CC4)NN3)c3cccc4ncsc34)cc12,9.0
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4)cc12)c1ccccc1,9.0
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,8.698970004336019
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4nc(N)sc34)cc12,7.721246399047171
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,8.698970004336019
Cc1nc(F)ccc1[C@](O)(Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,9.0
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3Cl)cc12)c1ccccc1,8.698970004336019
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](CCC#N)c3ccccc3)c2c1)C1=CN(C2CC2)NN1,9.0
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3CNC4=O)cc12,9.0
CN1Cc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)c2C1=O,8.522878745280337
CC(C)(C)CNc1c(C#N)cnc2c(Br)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4c3C(=O)NC4)cc12,8.522878745280337
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12,9.0
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4C5CN(C6COC6)CC54)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,8.698970004336019
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,6.025949097207123
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,9.0
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(CC(=O)O)NN3)c3ccc(F)nc3)cc12,8.397940008672037
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.698970004336019
N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,7.6020599913279625
N#CCC[C@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,5.935167780261426
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,6.2839966563652006
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3csc4c3CCN(C3COC3)C4)cc12)c1ccccc1,9.0
CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,8.221848749616356
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(NC(c3ccc(F)nc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,8.154901959985743
COc1c(Cl)cccc1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,8.698970004336019
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc2c1NC1C2CC3CC(C2)CC1C3,8.0
COc1ccc(Nc2c(C#N)cnc3c(Cl)cc(N[C@@H](C4=CN(C5CC5)NN4)c4ccc(F)nc4)cc23)cc1Cl,7.958607314841775
CC[C@@H](Nc1c(C#N)cnc2c(OC)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,7.698970004336019
COc1cc(N[C@@H](C2=CN(C3CC3)NN2)c2ccc(F)nc2)cc2c(NCC(C)(C)C)c(C#N)cnc12,7.309803919971486
CN1C=C([C@H](Nc2cc(C#N)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2)NN1,8.522878745280337
N#CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.522878745280337
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3scnc3C)cc12)c1ccccc1,8.301029995663981
Cc1ncsc1C(Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2CC2)NN1,8.522878745280337
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3ccc(F)nc3F)cc12,8.522878745280337
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12,9.0
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3F)cc12)c1ccccc1,8.522878745280337
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12)c1ccccc1,8.698970004336019
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccn3nccc23)NN1,8.301029995663981
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(c4ccccc4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,7.958607314841775
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3Cl)cc2c1Nc1cnc(F)c(F)c1,7.920818753952375
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CN(c4ccccc4)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.154901959985743
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cnc(F)c(F)c3)cc2c1Nc1cnc(F)c(F)c1,7.173925197299173
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CNNN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.301029995663981
Cn1nccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,8.045757490560675
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3ccc(F)nc3)cc2c1Nc1cnc(F)c(F)c1,8.221848749616356
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12,8.397940008672037
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc12,8.221848749616356
Cc1nc(Cl)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,7.853871964321762
Cc1ncsc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,8.221848749616356
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(N[C@H](C)c3ccccc3)c2c1)C1=CN(C2COC2)NN1,8.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CN(C2COC2)NN1,8.0
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3cnc(F)c(F)c3)c2c1)C1=CNNN1,8.154901959985743
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4[C@H]5CN(C6COC6)C[C@@H]45)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC#N)NN3)c3cccnc3)cc12)c1ccccc1,8.522878745280337
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CCCN4CCCC4)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CCC(Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CCF)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc2c1NC(CCO)c1ccccc1,8.154901959985743
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc2c1N[C@H](CCO)c1ccccc1,6.576754126063192
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4[C@H]5CNC[C@@H]45)NN3)c3cccnc3)cc12)c1ccccc1,9.0
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN([C@@H](C)CF)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1NC(CCO)c1ccccc1,7.886056647693163
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1N[C@H](CCO)c1ccccc1,6.447331783887806
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NC(CCO)c4ccccc4)c3c2)c2cccnc2)NN1,8.096910013008056
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(N[C@H](CCO)c4ccccc4)c3c2)c2cccnc2)NN1,6.515700160653214
CC(C)(O)[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccnc3)cc12)c1ccccc1,6.928117992693874
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(N[C@@H](c4ccccc4)C(C)(C)O)c3c2)c2cccnc2)NN1,7.173925197299173
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(CCF)NN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,8.096910013008056
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)C(F)(F)F)NN3)c3cccnc3)cc12)c1ccccc1,8.045757490560675
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,8.698970004336019
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)C)NN3)c3cccnc3)cc12)c1ccccc1,8.522878745280337
